"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2779831,"December 15, 2023",California,"Los Angeles","5th St and San Julian St",0,1,0,0,0,N/A
2779829,"December 15, 2023",California,"Los Angeles","748 E 90th St",0,1,0,0,0,N/A
2779596,"December 15, 2023",Washington,Kent,"SE 113th Pl",0,1,0,0,0,N/A
2779797,"December 15, 2023",Ohio,Akron,"900 block of Owen Ave",1,0,0,0,0,N/A
2779217,"December 15, 2023",Texas,Houston,"5106 Enyart St",1,0,0,0,1,N/A
2779658,"December 15, 2023",Louisiana,Eunice,"330 Corn St",1,2,1,0,0,N/A
2779500,"December 15, 2023",Wisconsin,Milwaukee,"3200 block of N Buffum St",0,1,0,0,0,N/A
2779503,"December 15, 2023",Wisconsin,Milwaukee,"3200 block of N 13th St",0,1,0,0,0,N/A
2888258,"December 15, 2023",Indiana,Indianapolis,"4433 Crittenden Ave",0,1,0,0,1,N/A
2780145,"December 15, 2023",Ohio,Akron,"900 block of Stadelman Ave",1,0,0,1,1,N/A
2780167,"December 15, 2023",Indiana,Indianapolis,"827 Lindley Ave",0,1,0,0,0,N/A
2782169,"December 15, 2023",Illinois,Springfield,"N 3rd St and Belmont Ave",1,0,0,0,0,N/A
2779753,"December 15, 2023",Tennessee,Nashville,"2835 Brick Church Pike",0,0,0,0,0,N/A
2780422,"December 15, 2023","New York",Hempstead,"Tyler Ave",0,1,0,0,1,N/A
2780411,"December 15, 2023",Mississippi,Jackson,"4800 Hwy 18 W",1,2,0,0,0,N/A
2779728,"December 14, 2023",Tennessee,Memphis,"521 S Highland St",0,1,0,0,0,N/A
2779159,"December 14, 2023",Arkansas,"Little Rock","7700 N Chicot Rd",1,0,0,0,0,N/A
2779072,"December 14, 2023",Ohio,Cleveland,"18000 block of Harland Ave",1,0,0,0,1,N/A
2779547,"December 14, 2023",Kentucky,Lexington,"800 block of Charles Ave",0,1,0,0,0,N/A
2778978,"December 14, 2023",Texas,"Fort Worth","3200 block of Las Vegas Trl",1,0,0,0,0,N/A
2778464,"December 14, 2023",Texas,Manor,"11923 US-290",1,0,0,0,1,N/A
2778963,"December 14, 2023",Maryland,Baltimore,N/A,0,1,0,0,0,N/A
2780211,"December 14, 2023",Indiana,Gary,"Wisconsin St and E 22nd Ave",0,0,0,0,1,N/A
2862974,"December 14, 2023",Texas,"San Antonio","4838 Old Pearsall Rd",1,0,0,0,2,N/A
2811373,"December 14, 2023",Texas,Dallas,"2511 S Beltline Rd",1,0,0,0,1,N/A
2779542,"December 14, 2023",Delaware,Dover,"50 block of Ann Ave",1,1,0,0,1,N/A
2778941,"December 14, 2023",Tennessee,Memphis,"1700 block of E Raines Rd",0,1,0,0,1,N/A
2779248,"December 14, 2023",Texas,Houston,"17000 block of Red Oak Dr",1,0,1,0,0,N/A
2779396,"December 14, 2023","North Carolina","Mount Holly","Piedmont Ave and Dodge St",2,0,0,0,2,N/A
2778929,"December 14, 2023",Tennessee,Memphis,"S Lauderdale St and E Georgia Ave",0,1,0,0,0,N/A
2778921,"December 14, 2023","New York",Syracuse,"1305 Lodi St",0,1,0,0,0,N/A
2778809,"December 14, 2023",Maryland,Germantown,"19520 Waters Rd",0,1,0,0,1,N/A
2779081,"December 14, 2023",Kentucky,Louisville,"400 block of N 24th St",1,0,0,1,0,N/A
2778905,"December 14, 2023",Tennessee,Memphis,"800 block of Laurel St",1,1,0,0,0,N/A
2779192,"December 14, 2023",Indiana,Marion,"3104 S Washington St",1,0,0,0,1,N/A
2779564,"December 14, 2023",Mississippi,Greenville,"600 block of MS-1",0,1,0,0,0,N/A
2778891,"December 14, 2023",Virginia,Chesapeake,"2600 block of Yale Ct",1,0,0,0,1,N/A
2778900,"December 14, 2023",Tennessee,Memphis,"1979 S 3rd St",1,0,0,0,1,N/A
2778865,"December 14, 2023","New York",Brooklyn,"173 Lott Ave",0,1,0,0,0,N/A
2778425,"December 14, 2023",Oregon,Portland,"16500 block of SE Bush St",1,0,0,0,1,N/A
2778862,"December 14, 2023","New York","Corona (Queens)","92-99 Merrick Blvd",0,1,0,0,0,N/A
2778926,"December 14, 2023",Connecticut,"New Haven","738 Russell St",1,0,1,0,0,N/A
2779599,"December 14, 2023",Alabama,Selma,"Dallas Ave",0,1,0,0,0,N/A
2779322,"December 14, 2023",Georgia,Augusta,"3700 block of Massoit Dr",0,1,0,0,0,N/A
2779650,"December 14, 2023",Illinois,Rantoul,"900 block of Juniper Dr",0,1,0,0,0,N/A
2779593,"December 14, 2023",Alabama,Montgomery,"2700 block of Taylor Rd",0,2,0,0,0,N/A
2779590,"December 14, 2023",Alabama,Enterprise,"3660 Rucker Blvd",0,1,0,0,0,N/A
2779200,"December 14, 2023",Indiana,"South Bend","1100 block of Beale St",0,0,1,0,0,N/A
2779458,"December 14, 2023","North Carolina",Charlotte,"2300 block of Apex Landing Way",1,1,0,0,1,N/A
2779549,"December 14, 2023",Mississippi,Brookhaven,"517 E Congress St",0,2,0,0,0,N/A
2778845,"December 14, 2023",Illinois,"Des Plaines","2055 E Touhy Ave",0,0,0,0,0,N/A
2779024,"December 14, 2023",Texas,Dallas,"7020 Gaston Ave",0,1,0,0,1,N/A
2778740,"December 14, 2023",Texas,"San Antonio","1030 W Huisache Ave",1,0,0,0,1,N/A
2779526,"December 14, 2023",Georgia,"Powder Springs","2400 New MacLand Rd",0,0,0,0,2,N/A
2779394,"December 14, 2023",Michigan,"Sterling Heights","Carbon Dr and 15 Mile Rd",0,0,0,1,0,N/A
2779190,"December 14, 2023",Indiana,Indianapolis,"2200 block of N Illinois St",1,0,0,0,0,N/A
2779510,"December 14, 2023",Georgia,Atlanta,"2716 Martin Luther King Jr Dr SW",0,1,0,0,0,N/A
2779481,"December 14, 2023",Texas,Dallas,"2511 S Belt Line Rd",1,0,0,0,1,N/A
2778795,"December 14, 2023",Illinois,Chicago,"7800 block of S Paxton",0,1,0,0,0,N/A
2778793,"December 14, 2023",California,"Los Angeles","E 7th St and Stanford Ave",0,1,0,0,0,N/A
2778791,"December 14, 2023",California,"North Hills","15251 Sunburst St",0,1,0,0,0,N/A
2778787,"December 14, 2023",California,"Los Angeles","Venice Blvd and S Centinela Ave",0,1,0,0,0,N/A
2787331,"December 14, 2023",Texas,Lancaster,"700 block of W. Pleasant Run Rd",1,0,0,0,1,N/A
2778768,"December 14, 2023",Washington,Tacoma,"1800 block of S State St",1,0,0,0,0,N/A
2778880,"December 14, 2023",Virginia,Richmond,"2400 block of Rosetta St",1,1,0,0,0,N/A
2778766,"December 14, 2023",California,Stockton,"700 block of W Anderson St",0,1,0,0,0,N/A
2778760,"December 14, 2023",Texas,Austin,"9700 McNeil Dr",0,0,0,0,0,N/A
2805000,"December 14, 2023",Texas,Houston,"13000 block of North Fwy",0,1,0,0,0,N/A
2778708,"December 14, 2023","North Carolina",Charlotte,"6308 The Plaza",0,1,0,0,0,N/A
2778728,"December 14, 2023",Florida,"Palm Beach Gardens (Riviera Beach)","2600 block of Ave M",1,0,0,0,0,N/A
2778948,"December 14, 2023",Maryland,"District Heights","5520 Marlboro Pk",0,1,0,0,0,N/A
2778691,"December 14, 2023",Missouri,Springfield,"425 E Kearney St",0,1,0,0,0,N/A
2781346,"December 14, 2023",Missouri,"Saint Louis","5000 block of Thekla Ave",0,1,0,0,0,N/A
2779399,"December 14, 2023",Texas,"San Antonio","1111 Austin Hwy",0,1,0,0,0,N/A
2781344,"December 14, 2023",Missouri,"Saint Louis","Louisiana Ave and Gasconade St",0,1,0,0,0,N/A
2780108,"December 14, 2023",Pennsylvania,Philadelphia,"2100 block of N Leithgow St",0,1,0,0,0,N/A
2778989,"December 14, 2023",Texas,"Fort Worth","5200 block of Southcrest Ct",0,0,1,0,0,N/A
2778946,"December 14, 2023",Connecticut,"New Haven","Grand Ave and Blatchley Ave",0,1,0,0,0,N/A
2779428,"December 14, 2023","North Carolina",Summerfield,"5409 Thorpe Dr",0,1,0,0,1,N/A
2778655,"December 14, 2023","New York",Binghamton,"9 Andrews Ave",0,1,0,0,0,N/A
2778649,"December 14, 2023","New York","New York (Manhattan)","Eldridge St and Stanton St",0,1,1,0,0,N/A
2778912,"December 14, 2023","North Carolina","Bryson City","1300 block of Greasy Branch Rd",1,1,0,0,1,N/A
2778484,"December 14, 2023",Wisconsin,Milwaukee,"N 56th St and W Burleigh St",1,1,0,0,1,N/A
2778908,"December 14, 2023","New York",Brooklyn,"301 Malcolm X Blvd",0,2,0,0,0,N/A
2888036,"December 14, 2023",Georgia,Augusta,"1616 Gordon Hwy",0,1,0,0,1,N/A
2779296,"December 14, 2023",Minnesota,"Blooming Prairie","Main St E and 3rd Ave SE",0,0,1,0,0,N/A
2779310,"December 14, 2023",Louisiana,"New Iberia","Center St and E Dale St",0,1,0,0,0,N/A
2779098,"December 14, 2023",Illinois,Ashland,"308 Philadelphia Rd",3,1,1,0,0,N/A
2778582,"December 14, 2023",Indiana,Elkhart,"3147 Northview Dr",2,0,0,0,1,N/A
2779204,"December 14, 2023",Pennsylvania,Philadelphia,"4900 block of Boudinot St",1,0,0,0,0,N/A
2778642,"December 14, 2023",Pennsylvania,Pittsburgh,"808 Liberty Ave",0,1,0,0,0,N/A
2779287,"December 14, 2023",Louisiana,"Breaux Bridge","Martin St and Babineaux St",0,3,0,0,0,N/A
2778521,"December 14, 2023",Florida,Gainesville,"7117 SW Archer Rd",0,1,0,0,1,N/A
2778568,"December 14, 2023",Indiana,Indianapolis,"3500 block of St Thomas Blvd",0,1,0,0,0,N/A
2780170,"December 14, 2023","North Carolina",Pembroke,"79 Dreamcatcher Dr",1,0,0,0,1,N/A
2781042,"December 14, 2023",Pennsylvania,"New Florence","200 block of Furnace Ln",1,0,0,0,2,N/A
2778967,"December 14, 2023",Maryland,Baltimore,"4100 block of Edgehill Ave",0,1,0,0,1,N/A
2778566,"December 14, 2023",Florida,Jacksonville,"7100 block of Ken Knight Dr W",0,1,0,0,0,N/A
